num_procs,matrix_name,solver,preconditioner,status,time,iterations,final_residual
12,S20PI_n1.mtx,BICGSTAB,ILUT,error,0.00114202,,
12,S20PI_n1.mtx,BICGSTAB,RILUK,error,0.00109005,,
12,S20PI_n1.mtx,BICGSTAB,RELAXATION,error,0.000797987,,
12,S20PI_n1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.33272,10000,2.06E+07
12,S20PI_n1.mtx,BICGSTAB,NONE,error,0.020977,,
12,S20PI_n1.mtx,MINRES,ILUT,unconverged,0.804662,10000,0.922212
12,S20PI_n1.mtx,MINRES,RILUK,unconverged,0.804014,10000,0.922212
12,S20PI_n1.mtx,MINRES,RELAXATION,unconverged,0.815412,10000,0.922212
12,S20PI_n1.mtx,MINRES,CHEBYSHEV,unconverged,0.805942,10000,0.922212
12,S20PI_n1.mtx,MINRES,NONE,unconverged,0.810874,10000,0.922212
12,S20PI_n1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.00433803,,
12,S20PI_n1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.000737906,,
12,S20PI_n1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000470877,,
12,S20PI_n1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00215602,,
12,S20PI_n1.mtx,PSEUDOBLOCK_CG,NONE,error,0.000389099,,
12,S20PI_n1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00728583,,
12,S20PI_n1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.000812054,,
12,S20PI_n1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.0106621,,
12,S20PI_n1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.012295,,
12,S20PI_n1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.00041604,,
12,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.0115871,,
12,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.011838,,
12,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.0113389,,
12,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.6889,10000,141.425
12,S20PI_n1.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.24762,10000,140.149
12,S20PI_n1.mtx,TFQMR,ILUT,error,0.00112605,,
12,S20PI_n1.mtx,TFQMR,RILUK,error,0.00098896,,
12,S20PI_n1.mtx,TFQMR,RELAXATION,error,0.000700951,,
12,S20PI_n1.mtx,TFQMR,CHEBYSHEV,unconverged,1.98727,10000,141.386
12,S20PI_n1.mtx,TFQMR,NONE,unconverged,1.50171,10000,140.149
12,S20PI_n1.mtx,LSQR,ILUT,unconverged,1.65414,10000,
12,S20PI_n1.mtx,LSQR,RILUK,unconverged,1.668,10000,
12,S20PI_n1.mtx,LSQR,RELAXATION,unconverged,1.31417,10000,
12,S20PI_n1.mtx,LSQR,CHEBYSHEV,unconverged,2.34024,10000,
12,S20PI_n1.mtx,LSQR,NONE,converged,0.385627,2812,
12,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.00488496,,
12,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.000984907,,
12,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.000709057,,
12,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.0123839,8,0
12,S20PI_n1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,2.10598,6300,0.305577
12,orsirr_1.mtx,FIXED_POINT,ILUT,unconverged,0.878056,10000,0.0154102
12,orsirr_1.mtx,FIXED_POINT,RILUK,unconverged,0.87513,10000,0.0154102
12,orsirr_1.mtx,FIXED_POINT,RELAXATION,unconverged,0.616258,10000,0.0335953
12,orsirr_1.mtx,FIXED_POINT,CHEBYSHEV,error,0.0130289,,
12,orsirr_1.mtx,FIXED_POINT,NONE,error,0.00356698,,
12,orsirr_1.mtx,BICGSTAB,ILUT,converged,0.131827,373,7.04E-07
12,orsirr_1.mtx,BICGSTAB,RILUK,converged,0.112539,315,7.41E-07
12,orsirr_1.mtx,BICGSTAB,RELAXATION,converged,0.118879,383,9.17E-07
12,orsirr_1.mtx,BICGSTAB,CHEBYSHEV,converged,0.120731,373,7.99E-07
12,orsirr_1.mtx,BICGSTAB,NONE,converged,0.318726,1071,7.61E-07
12,orsirr_1.mtx,MINRES,ILUT,unconverged,0.745761,10000,0.2087
12,orsirr_1.mtx,MINRES,RILUK,unconverged,0.739725,10000,0.2087
12,orsirr_1.mtx,MINRES,RELAXATION,unconverged,0.743088,10000,0.2087
12,orsirr_1.mtx,MINRES,CHEBYSHEV,unconverged,0.741455,10000,0.2087
12,orsirr_1.mtx,MINRES,NONE,unconverged,0.744002,10000,0.2087
12,orsirr_1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.000511885,,
12,orsirr_1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.00058794,,
12,orsirr_1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000319958,,
12,orsirr_1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00114417,,
12,orsirr_1.mtx,PSEUDOBLOCK_CG,NONE,error,0.000374079,,
12,orsirr_1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.000498056,,
12,orsirr_1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.000612974,,
12,orsirr_1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000341892,,
12,orsirr_1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.00116301,,
12,orsirr_1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.000781059,,
12,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.146942,362,9.89E-07
12,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.136009,336,9.93E-07
12,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.108521,290,4.29E-07
12,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.57846,10000,141.422
12,orsirr_1.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.362222,1155,9.98E-07
12,orsirr_1.mtx,TFQMR,ILUT,converged,0.0844069,362,9.89E-07
12,orsirr_1.mtx,TFQMR,RILUK,converged,0.078716,336,9.93E-07
12,orsirr_1.mtx,TFQMR,RELAXATION,converged,0.058187,290,4.29E-07
12,orsirr_1.mtx,TFQMR,CHEBYSHEV,unconverged,1.87481,10000,140.447
12,orsirr_1.mtx,TFQMR,NONE,converged,0.162786,1155,9.98E-07
12,orsirr_1.mtx,LSQR,ILUT,converged,0.728972,2534,
12,orsirr_1.mtx,LSQR,RILUK,converged,1.5181,5343,
12,orsirr_1.mtx,LSQR,RELAXATION,converged,0.537514,2362,
12,orsirr_1.mtx,LSQR,CHEBYSHEV,converged,0.557294,2366,
12,orsirr_1.mtx,LSQR,NONE,converged,0.723721,5421,
12,orsirr_1.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.139577,373,9.54E-07
12,orsirr_1.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.137271,373,9.54E-07
12,orsirr_1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.10108,288,7.48E-07
12,orsirr_1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,2.1867,6300,0.920903
12,orsirr_1.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.182566,562,9.94E-07
12,rajat04.mtx,FIXED_POINT,ILUT,error,0.0030179,,
12,rajat04.mtx,FIXED_POINT,RILUK,error,0.00167489,,
12,rajat04.mtx,FIXED_POINT,RELAXATION,error,0.000550032,,
12,rajat04.mtx,FIXED_POINT,CHEBYSHEV,error,0.015229,,
12,rajat04.mtx,FIXED_POINT,NONE,error,0.00546694,,
12,rajat04.mtx,BICGSTAB,ILUT,error,0.00150299,,
12,rajat04.mtx,BICGSTAB,RILUK,error,0.00121903,,
12,rajat04.mtx,BICGSTAB,RELAXATION,error,0.000800848,,
12,rajat04.mtx,BICGSTAB,CHEBYSHEV,error,0.858159,,
12,rajat04.mtx,BICGSTAB,NONE,unconverged,3.22785,10000,0.0490923
12,rajat04.mtx,MINRES,ILUT,unconverged,0.830314,10000,0.133085
12,rajat04.mtx,MINRES,RILUK,unconverged,0.837002,10000,0.133085
12,rajat04.mtx,MINRES,RELAXATION,unconverged,0.836569,10000,0.133085
12,rajat04.mtx,MINRES,CHEBYSHEV,unconverged,0.834379,10000,0.133085
12,rajat04.mtx,MINRES,NONE,unconverged,0.829066,10000,0.133085
12,rajat04.mtx,PSEUDOBLOCK_CG,ILUT,error,0.000921011,,
12,rajat04.mtx,PSEUDOBLOCK_CG,RILUK,error,0.000860929,,
12,rajat04.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000483036,,
12,rajat04.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,unconverged,1.12502,10000,5.00063
12,rajat04.mtx,PSEUDOBLOCK_CG,NONE,error,0.0183918,,
12,rajat04.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.00145102,,
12,rajat04.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.000947952,,
12,rajat04.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.000519991,,
12,rajat04.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,unconverged,1.14808,10000,
12,rajat04.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.0187609,,
12,rajat04.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.00144911,,
12,rajat04.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.00131607,,
12,rajat04.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.000895977,,
12,rajat04.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.78279,10000,140.299
12,rajat04.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.28412,10000,8.22E-06
12,rajat04.mtx,TFQMR,ILUT,error,0.00113583,,
12,rajat04.mtx,TFQMR,RILUK,error,0.00110102,,
12,rajat04.mtx,TFQMR,RELAXATION,error,0.000769138,,
12,rajat04.mtx,TFQMR,CHEBYSHEV,unconverged,2.03876,10000,140.301
12,rajat04.mtx,TFQMR,NONE,unconverged,1.53707,10000,8.22E-06
12,rajat04.mtx,LSQR,ILUT,unconverged,1.73153,10000,
12,rajat04.mtx,LSQR,RILUK,unconverged,1.72957,10000,
12,rajat04.mtx,LSQR,RELAXATION,unconverged,1.34189,10000,
12,rajat04.mtx,LSQR,CHEBYSHEV,converged,1.25097,4563,
12,rajat04.mtx,LSQR,NONE,converged,0.323324,1909,
12,rajat04.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.0022521,,
12,rajat04.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.001127,,
12,rajat04.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.000756979,,
12,rajat04.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,2.27779,6300,1.99988
12,rajat04.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.185252,546,9.81E-07
12,radfr1.mtx,FIXED_POINT,ILUT,error,0.00724792,,
12,radfr1.mtx,FIXED_POINT,RILUK,error,0.00110102,,
12,radfr1.mtx,FIXED_POINT,RELAXATION,error,0.000596046,,
12,radfr1.mtx,FIXED_POINT,CHEBYSHEV,error,0.0166619,,
12,radfr1.mtx,FIXED_POINT,NONE,error,0.012085,,
12,radfr1.mtx,BICGSTAB,ILUT,error,0.00687814,,
12,radfr1.mtx,BICGSTAB,RILUK,error,0.00116515,,
12,radfr1.mtx,BICGSTAB,RELAXATION,error,0.000782013,,
12,radfr1.mtx,BICGSTAB,CHEBYSHEV,unconverged,3.23211,10000,5.38E+06
12,radfr1.mtx,BICGSTAB,NONE,error,0.0540221,,
12,radfr1.mtx,MINRES,ILUT,unconverged,0.786693,10000,0.0213746
12,radfr1.mtx,MINRES,RILUK,unconverged,0.779344,10000,0.0213746
12,radfr1.mtx,MINRES,RELAXATION,unconverged,0.77313,10000,0.0213746
12,radfr1.mtx,MINRES,CHEBYSHEV,unconverged,0.774,10000,0.0213746
12,radfr1.mtx,MINRES,NONE,unconverged,0.772681,10000,0.0213746
12,radfr1.mtx,PSEUDOBLOCK_CG,ILUT,error,0.012444,,
12,radfr1.mtx,PSEUDOBLOCK_CG,RILUK,error,0.000828028,,
12,radfr1.mtx,PSEUDOBLOCK_CG,RELAXATION,error,0.000461102,,
12,radfr1.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,error,0.00735903,,
12,radfr1.mtx,PSEUDOBLOCK_CG,NONE,error,0.024334,,
12,radfr1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,error,0.013325,,
12,radfr1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,error,0.00771785,,
12,radfr1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,error,0.0094409,,
12,radfr1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,error,0.0135901,,
12,radfr1.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,error,0.0361791,,
12,radfr1.mtx,PSEUDOBLOCK_TFQMR,ILUT,error,0.014771,,
12,radfr1.mtx,PSEUDOBLOCK_TFQMR,RILUK,error,0.00122404,,
12,radfr1.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,error,0.00724387,,
12,radfr1.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.62072,10000,141.424
12,radfr1.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.14585,10000,128.974
12,radfr1.mtx,TFQMR,ILUT,error,0.00245094,,
12,radfr1.mtx,TFQMR,RILUK,error,0.00104594,,
12,radfr1.mtx,TFQMR,RELAXATION,error,0.00116706,,
12,radfr1.mtx,TFQMR,CHEBYSHEV,unconverged,1.93876,10000,141.424
12,radfr1.mtx,TFQMR,NONE,unconverged,1.43198,10000,128.974
12,radfr1.mtx,LSQR,ILUT,unconverged,1.68128,10000,
12,radfr1.mtx,LSQR,RILUK,unconverged,1.67435,10000,
12,radfr1.mtx,LSQR,RELAXATION,unconverged,1.27586,10000,
12,radfr1.mtx,LSQR,CHEBYSHEV,converged,0.073895,286,
12,radfr1.mtx,LSQR,NONE,converged,1.3429,9359,
12,radfr1.mtx,PSEUDOBLOCK_GMRES,ILUT,error,0.00768709,,
12,radfr1.mtx,PSEUDOBLOCK_GMRES,RILUK,error,0.00106716,,
12,radfr1.mtx,PSEUDOBLOCK_GMRES,RELAXATION,error,0.000693798,,
12,radfr1.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,0.067791,68,0
12,radfr1.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,2.10738,6300,0.95084
12,msc01050.mtx,FIXED_POINT,ILUT,error,0.066999,,
12,msc01050.mtx,FIXED_POINT,RILUK,error,0.066124,,
12,msc01050.mtx,FIXED_POINT,RELAXATION,error,0.0404289,,
12,msc01050.mtx,FIXED_POINT,CHEBYSHEV,error,0.01599,,
12,msc01050.mtx,FIXED_POINT,NONE,error,0.0034852,,
12,msc01050.mtx,BICGSTAB,ILUT,error,0.412015,,
12,msc01050.mtx,BICGSTAB,RILUK,error,0.48151,,
12,msc01050.mtx,BICGSTAB,RELAXATION,error,0.069829,,
12,msc01050.mtx,BICGSTAB,CHEBYSHEV,error,0.222281,,
12,msc01050.mtx,BICGSTAB,NONE,unconverged,3.19959,10000,3.42E+16
12,msc01050.mtx,MINRES,ILUT,unconverged,0.851992,10000,0.509184
12,msc01050.mtx,MINRES,RILUK,unconverged,0.857763,10000,0.509184
12,msc01050.mtx,MINRES,RELAXATION,unconverged,0.857256,10000,0.509184
12,msc01050.mtx,MINRES,CHEBYSHEV,unconverged,0.858891,10000,0.509184
12,msc01050.mtx,MINRES,NONE,unconverged,0.854555,10000,0.509184
12,msc01050.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.437117,3288,7.89E-07
12,msc01050.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.440772,3287,9.39E-07
12,msc01050.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.235935,2115,7.54E-07
12,msc01050.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,unconverged,1.15924,10000,2.72458
12,msc01050.mtx,PSEUDOBLOCK_CG,NONE,unconverged,1.06016,10000,26786.9
12,msc01050.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.659431,3288,
12,msc01050.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.447513,3287,
12,msc01050.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.242172,2115,
12,msc01050.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,converged,0.249415,2128,
12,msc01050.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,unconverged,1.09284,10000,
12,msc01050.mtx,PSEUDOBLOCK_TFQMR,ILUT,unconverged,4.20827,10000,132.346
12,msc01050.mtx,PSEUDOBLOCK_TFQMR,RILUK,unconverged,4.15214,10000,132.346
12,msc01050.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,unconverged,3.75437,10000,131.34
12,msc01050.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.8279,10000,135.01
12,msc01050.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.33899,10000,139.088
12,msc01050.mtx,TFQMR,ILUT,unconverged,2.42417,10000,132.346
12,msc01050.mtx,TFQMR,RILUK,unconverged,2.44183,10000,132.346
12,msc01050.mtx,TFQMR,RELAXATION,unconverged,2.05224,10000,131.34
12,msc01050.mtx,TFQMR,CHEBYSHEV,unconverged,2.08739,10000,136.963
12,msc01050.mtx,TFQMR,NONE,unconverged,1.60196,10000,139.088
12,msc01050.mtx,LSQR,ILUT,converged,0.877095,2534,
12,msc01050.mtx,LSQR,RILUK,converged,3.30815,9497,
12,msc01050.mtx,LSQR,RELAXATION,converged,1.45927,5038,
12,msc01050.mtx,LSQR,CHEBYSHEV,unconverged,2.99132,10000,
12,msc01050.mtx,LSQR,NONE,converged,0.867787,4441,
12,msc01050.mtx,PSEUDOBLOCK_GMRES,ILUT,unconverged,2.40088,6300,0.564945
12,msc01050.mtx,PSEUDOBLOCK_GMRES,RILUK,unconverged,2.38482,6300,0.564945
12,msc01050.mtx,PSEUDOBLOCK_GMRES,RELAXATION,unconverged,2.25887,6300,0.509269
12,msc01050.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,unconverged,2.26893,6300,0.847023
12,msc01050.mtx,PSEUDOBLOCK_GMRES,NONE,unconverged,2.12494,6300,0.509419
12,bcsstk08.mtx,FIXED_POINT,ILUT,error,0.388048,,
12,bcsstk08.mtx,FIXED_POINT,RILUK,error,0.395687,,
12,bcsstk08.mtx,FIXED_POINT,RELAXATION,error,0.086035,,
12,bcsstk08.mtx,FIXED_POINT,CHEBYSHEV,error,0.015532,,
12,bcsstk08.mtx,FIXED_POINT,NONE,error,0.00230002,,
12,bcsstk08.mtx,BICGSTAB,ILUT,converged,0.0417938,100,6.60E-07
12,bcsstk08.mtx,BICGSTAB,RILUK,converged,0.0428381,103,5.51E-07
12,bcsstk08.mtx,BICGSTAB,RELAXATION,converged,0.0472481,129,8.09E-07
12,bcsstk08.mtx,BICGSTAB,CHEBYSHEV,converged,0.0549231,148,8.28E-07
12,bcsstk08.mtx,BICGSTAB,NONE,unconverged,3.1457,10000,9.97E-05
12,bcsstk08.mtx,MINRES,ILUT,converged,0.522876,6322,9.96E-07
12,bcsstk08.mtx,MINRES,RILUK,converged,0.522659,6322,9.96E-07
12,bcsstk08.mtx,MINRES,RELAXATION,converged,0.523089,6322,9.96E-07
12,bcsstk08.mtx,MINRES,CHEBYSHEV,converged,0.531216,6322,9.96E-07
12,bcsstk08.mtx,MINRES,NONE,converged,0.523622,6322,9.96E-07
12,bcsstk08.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.022418,150,8.76E-07
12,bcsstk08.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.022176,150,8.86E-07
12,bcsstk08.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.019841,160,8.60E-07
12,bcsstk08.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,unconverged,1.13444,10000,11.6061
12,bcsstk08.mtx,PSEUDOBLOCK_CG,NONE,converged,0.680935,6585,9.94E-07
12,bcsstk08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.022886,150,
12,bcsstk08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.022423,150,
12,bcsstk08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.0200071,160,
12,bcsstk08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,converged,0.0214341,160,
12,bcsstk08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,converged,0.701431,6585,
12,bcsstk08.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.0535719,125,5.73E-07
12,bcsstk08.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.0526659,123,8.63E-07
12,bcsstk08.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.0619771,161,9.42E-07
12,bcsstk08.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,unconverged,3.73156,10000,141.125
12,bcsstk08.mtx,PSEUDOBLOCK_TFQMR,NONE,unconverged,3.25245,10000,140.894
12,bcsstk08.mtx,TFQMR,ILUT,converged,0.0324931,125,5.73E-07
12,bcsstk08.mtx,TFQMR,RILUK,converged,0.0320098,123,8.63E-07
12,bcsstk08.mtx,TFQMR,RELAXATION,converged,0.0348091,161,9.42E-07
12,bcsstk08.mtx,TFQMR,CHEBYSHEV,unconverged,2.03035,10000,140.932
12,bcsstk08.mtx,TFQMR,NONE,unconverged,1.53352,10000,140.894
12,bcsstk08.mtx,LSQR,ILUT,converged,0.788171,2534,
12,bcsstk08.mtx,LSQR,RILUK,converged,1.8193,5735,
12,bcsstk08.mtx,LSQR,RELAXATION,converged,1.78903,7022,
12,bcsstk08.mtx,LSQR,CHEBYSHEV,converged,0.503397,1887,
12,bcsstk08.mtx,LSQR,NONE,converged,0.913208,5630,
12,bcsstk08.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.0530632,137,9.83E-07
12,bcsstk08.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.051311,137,9.83E-07
12,bcsstk08.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.0472801,136,9.98E-07
12,bcsstk08.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,converged,0.0482471,136,9.98E-07
12,bcsstk08.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.112282,322,9.99E-07
12,bcsstm08.mtx,FIXED_POINT,ILUT,converged,0.00161695,1,2.37E-17
12,bcsstm08.mtx,FIXED_POINT,RILUK,converged,0.00281692,1,2.37E-17
12,bcsstm08.mtx,FIXED_POINT,RELAXATION,converged,0.00184011,1,2.37E-17
12,bcsstm08.mtx,FIXED_POINT,CHEBYSHEV,converged,0.00797009,1,2.37E-17
12,bcsstm08.mtx,FIXED_POINT,NONE,error,0.00205708,,
12,bcsstm08.mtx,BICGSTAB,ILUT,converged,0.0108519,1,2.63E-33
12,bcsstm08.mtx,BICGSTAB,RILUK,converged,0.012033,1,2.63E-33
12,bcsstm08.mtx,BICGSTAB,RELAXATION,converged,0.00197506,1,2.63E-33
12,bcsstm08.mtx,BICGSTAB,CHEBYSHEV,converged,0.00233102,1,2.63E-33
12,bcsstm08.mtx,BICGSTAB,NONE,converged,0.092912,342,9.10E-07
12,bcsstm08.mtx,MINRES,ILUT,converged,0.0117891,184,8.72E-07
12,bcsstm08.mtx,MINRES,RILUK,converged,0.011272,184,8.72E-07
12,bcsstm08.mtx,MINRES,RELAXATION,converged,0.0110989,184,8.72E-07
12,bcsstm08.mtx,MINRES,CHEBYSHEV,converged,0.011559,184,8.72E-07
12,bcsstm08.mtx,MINRES,NONE,converged,0.0110931,184,8.72E-07
12,bcsstm08.mtx,PSEUDOBLOCK_CG,ILUT,converged,0.001827,1,2.17E-16
12,bcsstm08.mtx,PSEUDOBLOCK_CG,RILUK,converged,0.000648975,1,2.17E-16
12,bcsstm08.mtx,PSEUDOBLOCK_CG,RELAXATION,converged,0.000439882,1,2.17E-16
12,bcsstm08.mtx,PSEUDOBLOCK_CG,CHEBYSHEV,converged,0.000898123,1,2.17E-16
12,bcsstm08.mtx,PSEUDOBLOCK_CG,NONE,converged,0.0149209,174,4.37E-07
12,bcsstm08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,ILUT,converged,0.00314498,1,
12,bcsstm08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RILUK,converged,0.0194941,1,
12,bcsstm08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,RELAXATION,converged,0.000478029,1,
12,bcsstm08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,CHEBYSHEV,converged,0.000865936,1,
12,bcsstm08.mtx,PSEUDOBLOCK_STOCHASTIC_CG,NONE,converged,0.0132921,174,
12,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,ILUT,converged,0.00163484,1,4.56E-33
12,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,RILUK,converged,0.00104117,1,4.56E-33
12,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,RELAXATION,converged,0.000808001,1,4.56E-33
12,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,CHEBYSHEV,converged,0.00186586,1,4.56E-33
12,bcsstm08.mtx,PSEUDOBLOCK_TFQMR,NONE,converged,0.0714951,268,4.07E-07
12,bcsstm08.mtx,TFQMR,ILUT,converged,0.000810146,1,4.56E-33
12,bcsstm08.mtx,TFQMR,RILUK,converged,0.00126195,1,4.56E-33
12,bcsstm08.mtx,TFQMR,RELAXATION,converged,0.000623941,1,4.56E-33
12,bcsstm08.mtx,TFQMR,CHEBYSHEV,converged,0.00108194,1,4.56E-33
12,bcsstm08.mtx,TFQMR,NONE,converged,0.0205722,268,4.07E-07
12,bcsstm08.mtx,LSQR,ILUT,converged,0.0331769,1,
12,bcsstm08.mtx,LSQR,RILUK,converged,0.000767946,1,
12,bcsstm08.mtx,LSQR,RELAXATION,converged,0.000545025,1,
12,bcsstm08.mtx,LSQR,CHEBYSHEV,converged,0.00107002,1,
12,bcsstm08.mtx,LSQR,NONE,converged,0.00353599,61,
12,bcsstm08.mtx,PSEUDOBLOCK_GMRES,ILUT,converged,0.023355,1,0
12,bcsstm08.mtx,PSEUDOBLOCK_GMRES,RILUK,converged,0.00111485,1,0
12,bcsstm08.mtx,PSEUDOBLOCK_GMRES,RELAXATION,converged,0.00090313,1,0
12,bcsstm08.mtx,PSEUDOBLOCK_GMRES,CHEBYSHEV,converged,0.00209904,1,0
12,bcsstm08.mtx,PSEUDOBLOCK_GMRES,NONE,converged,0.0302601,39,4.38E-07
12,sherman2.mtx,FIXED_POINT,ILUT,converged,0.0609829,636,9.78E-07
12,sherman2.mtx,FIXED_POINT,RILUK,converged,0.0628159,636,9.79E-07
12,sherman2.mtx,FIXED_POINT,RELAXATION,error,0.00639105,,
